Input_1,Input_2,Input_3,Input_4,Input_5,Input_6,Input_7
0.060317617505699084,0.4470425513248906,0.9559067620644035,0.48545331834860983,0.5724445785796958,0.8186149249763552,0.4280835261708181
0.7127957312643918,0.2835128792127332,0.4713152582453938,0.5014417380399717,0.08879894458453097,0.941888523010634,0.6583011322262612
0.5653662571769779,0.968321502484204,0.5691573076352799,0.3213883785394605,0.7755767021300549,0.7726122147956289,0.5518610871860863
0.5189588916671749,0.5217061729935188,0.6611568919458476,0.5695481522921323,0.030795613217974804,0.9199896126731505,0.3470773158641344
0.8324778710581919,0.35308820930177276,0.12051086113025206,0.99101398458405,0.9339704551121971,0.594940394697858,0.9895532848071074
0.9461767950377759,0.3385247602801747,0.7596076244124316,0.5305845123902732,0.8301491685615101,0.5215378340015354,0.11717624650869429
0.0032549589517797406,0.7312551919522244,0.22994985835956538,0.9336300411299472,0.7542336676096616,0.48976130819323527,0.7865800135479121
0.6435215269320126,0.40127729661199496,0.1711173274893414,0.7798617831356032,0.4367526263362519,0.9557791859994715,0.5943545030185255
0.8218190074977889,0.24450628944332897,0.4290592881932449,0.06538268072752934,0.3038402098189741,0.8320225637876949,0.5147117018218001
0.07155953615846544,0.12694457982137974,0.5069152247566392,0.3885866768833472,0.2557025378867621,0.6305922538512265,0.6713708788455021
0.9214096405891175,0.39726967033707833,0.45142321231594124,0.8184615334901698,0.8820962846092587,0.021720179130821526,0.35372400608106264
0.22964569580134497,0.16846113608988122,0.03366455674106561,0.30907355296706224,0.6021628749389766,0.8977815072898545,0.5174504259233988
0.4069758563949517,0.5053265778638893,0.01058883988099063,0.5191942290945853,0.6960736841024081,0.46441509877326187,0.3372289751699715
0.5896293215788918,0.9000553631485217,0.14113472986102227,0.495297911321037,0.6194616768191906,0.34248312847047735,0.8927771537355825
0.1288192451557592,0.2897093720398058,0.04218230575619342,0.49170654998035745,0.6017156253863173,0.35093305115120554,0.8022878689812033
0.3150318601685046,0.4966005012033256,0.7866982883325752,0.14790797635978892,0.08030735789587556,0.3656291472091884,0.15974063852147102
0.7945113884612583,0.15140985541706942,0.08183750163655468,0.13606503355334687,0.581379271865007,0.7789698632574339,0.1617901475501397
0.6830923595853311,0.8375386352075757,0.6748706206384226,0.11194850704615733,0.906837884245944,0.813927332114153,0.19350200389062777
0.8993500137352505,0.7686486083669805,0.16522783835579735,0.30228118770843776,0.003898178857716428,0.6478244859113381,0.45377626559730433
0.407098435885951,0.6630274871320516,0.7446142784878994,0.19464906582444308,0.7791442557918654,0.7627379418294238,0.7962982825473405
0.7499868679434968,0.4239368835706158,0.4453342421248559,0.4369482368666842,0.8242309302338799,0.36079430285252945,0.2209046636336151
0.8449805327157134,0.9500929994665799,0.7651446593954196,0.3439797981195114,0.496339759832022,0.9959614017218908,0.7563653449265115
0.9421066900323052,0.7107952791702904,0.14197697203867266,0.7048874781984881,0.34291196169465116,0.7566230022154685,0.9154301546789466
0.8052059323896977,0.7810447327385686,0.2636886968950213,0.11799816820190712,0.7399817268833678,0.27957123607176604,0.06533334996610551
0.7827146563081019,0.8658064729956332,0.07301026540307304,0.6091754782105637,0.6498270407405559,0.1413773040392225,0.3296884295267781
0.04171940261425611,0.04757265938755878,0.9980340269959451,0.4581020055689989,0.14336764632559346,0.6604464400494291,0.2347027875477536
0.7483740315985217,0.025527458923848778,0.7491234315981473,0.8610710932368529,0.5720506163412041,0.6173302232521642,0.9635461858178378
0.42993006455522875,0.30086800471797503,0.9141879156961784,0.5227513414538062,0.08609596540522524,0.9681175762694771,0.7087814016911822
0.7175232099904243,0.12058814217815178,0.07022406950610866,0.20317838171302394,0.7773391428678985,0.8832972903182288,0.8875060864460509
0.27096090837829245,0.3016018559734233,0.20825011430941798,0.08422343366395041,0.2451438913713765,0.13642657464328178,0.9636349076394781
0.6108353841947863,0.905412711689563,0.2742855971498025,0.09799047437676356,0.2652969607173937,0.5795396703015734,0.21591639341773883
0.31093848038072786,0.5877782963344241,0.3776525340122397,0.7063843843442346,0.5486872023015958,0.11531807466139782,0.3454398827620181
0.5402400893692476,0.7863888630802524,0.9847854965391105,0.6184997878418735,0.07735486695352844,0.5756668074377351,0.4157611647031421
0.8968445886395119,0.41289967749113304,0.5361417131531443,0.0824630108702189,0.4790047216245648,0.8844268700525374,0.9468195873636285
0.38076754895329606,0.9933264320731287,0.959341063899674,0.11926395419246205,0.15737930881559992,0.1617515628102757,0.9764649513443017
0.24165475183051066,0.6260904934209458,0.17635582217885992,0.7217227980056093,0.28147867218786043,0.08795472774033458,0.5824007219973121
0.5308966739084983,0.00902243549157572,0.18384380027031555,0.967365525765134,0.3663020120845587,0.7513845303392312,0.3891585577220355
0.7582119079580413,0.22329143586352096,0.05886891044636189,0.037343219137554895,0.05260097148464693,0.6810562366677178,0.8996766658309878
0.4008187562540186,0.1967357700134248,0.5266099267310699,0.6746983230244158,0.7609608535549404,0.4151557848138874,0.9753231240156145
0.2521256658139538,0.8259576721071135,0.0782432098612113,0.4636968690684942,0.6828718938874133,0.33963866422150124,0.49948834916415197
0.9234229595276218,0.3830219216991078,0.809464353561879,0.7354894706435662,0.47058907863244187,0.7176753975075864,0.8356269315536791
0.5976438721347369,0.6834523262484178,0.8640897088000351,0.2754608513752453,0.36990642304536764,0.6984489352021945,0.024538684086365226
0.5170147371878272,0.5596513077402594,0.7745120067541269,0.752732068045745,0.7610126452566744,0.6938604153714717,0.3530571356294763
0.47311266354752324,0.8649549457702186,0.36732596612955826,0.1375335401858928,0.8479598504340474,0.9583547464040858,0.6274896540925502
0.12374021494878729,0.1858235040437255,0.42447250840428735,0.7164445803851704,0.39769993613906884,0.797821198035103,0.35189578194124627
0.968758511183404,0.7149668478835302,0.5261567818971549,0.3377672477267689,0.25035431488735915,0.748876785161189,0.7202716793479801
0.8273505220634277,0.32226978418871616,0.5657716041731311,0.6507134693270458,0.5601912125200099,0.6129624728286823,0.20738534652949203
0.8965852160863995,0.23565999650038993,0.7290984539242402,0.6321765082174967,0.3140068904489616,0.7561075987450647,0.11396365420668553
0.8410893729010657,0.8482458942553674,0.42964713877349786,0.3099147284284921,0.1455900450757563,0.2317867596973634,0.4705086176622868
0.7309018030454381,0.969410679040782,0.17010987285504442,0.800997518188456,0.9230524900132671,0.770085821574099,0.5602562818525119
0.09033752737668543,0.6304666323341203,0.73910082325319,0.3385403061584385,0.9091852682169187,0.6608581101778482,0.12520369871688602
0.08960669322182246,0.6688988926438522,0.5090811148733616,0.6127358338225513,0.8339300936449057,0.06103102001577121,0.09028498001092089
0.7311467813636182,0.31623066207162154,0.17713810365436866,0.5376129576402293,0.7388650688911625,0.3934070967389245,0.7290828910354057
0.7389775093467615,0.030615564840967946,0.2760213393091525,0.4301575593527401,0.6856188253726113,0.12163896103777017,0.06696925575306634
0.6573619776408393,0.864189740191805,0.048898182258059086,0.9352795949008076,0.5736423299779736,0.4900148881261743,0.8852590211057002
0.04368593055186698,0.46468972621539206,0.6476749497497424,0.7020497919110475,0.12029591354323732,0.9480875289536782,0.2747133308745371
0.28786351925267734,0.9470101009819104,0.4807798545974141,0.7430721429460104,0.6582736902058596,0.9331293932297052,0.12196174084467465
0.5020350030484244,0.39910136067623536,0.42833912851120287,0.19761954075718335,0.39695990304985196,0.7825526115682594,0.6522348015119235
0.9811095304575741,0.20542334045279448,0.2434509523363549,0.9709540096456157,0.1415160250434866,0.35627213762558535,0.17149820911925573
0.9466599609150639,0.07204797379426803,0.4650933630536116,0.9171112031086974,0.7606766199917638,0.8584885678100385,0.18511698840009816
0.8196481661419289,0.2569388330288192,0.11016878806485397,0.5485867404861103,0.8948471685695062,0.027528838148244472,0.296420986710814
0.8010854451001412,0.2608699998738423,0.1435785692711276,0.2650520073332991,0.09708088696020278,0.3881670912324945,0.15222692188753106
0.393408571833741,0.7135502624887657,0.5173034912710222,0.34378510916073624,0.301726105722826,0.44052494951691407,0.08260164580388735
0.7832513194093174,0.9301466240414322,0.09572113858291698,0.13357402675618069,0.0646072315587709,0.9687137817969582,0.40138930498185643
0.5179292900465843,0.6735943768216115,0.08728813570798477,0.8488165129599347,0.2591637065426684,0.30613554449233066,0.43989755308841233
0.4524835412324878,0.7239409333614952,0.3173913174449086,0.04852391297902475,0.19751303239290952,0.09244107186610451,0.19202664028829053
0.009164649054985485,0.5013240617848284,0.44974041488606314,0.1795132822893417,0.5730674311559449,0.7590538893618719,0.3056324452294496
0.11344185666474582,0.007332039107136645,0.21793479089832457,0.20894696102281746,0.5043143843197678,0.10391461112114375,0.6001788341217873
0.3695893522803015,0.3331919739915516,0.18343750298665257,0.08000735281980031,0.9513771922675878,0.4987382688532522,0.03671931463395861
0.26133407901822686,0.6787841888124403,0.23415561747569458,0.15735811554758922,0.42294021731949805,0.27761645256490564,0.9008526235526122
0.5868004413026278,0.7144551208666405,0.7966280854491561,0.9723622291006403,0.04468835670531407,0.7878396022431049,0.25472686996580246
0.44764966480066204,0.6531783337438603,0.736591479545609,0.3933349971000931,0.11300257210508935,0.5011806297939464,0.655506281998569
0.6950158416310782,0.0485330240913166,0.7888695283718569,0.27925664181366366,0.6666660009919764,0.9729787280798362,0.827908790463319
0.6028436747507664,0.2614652437884925,0.22089185793840838,0.1910578543656033,0.8226059723589884,0.19077193310687002,0.22231977613848708
0.14545721008719248,0.9697730970289151,0.4386861396367421,0.5368015400723993,0.9831633546237255,0.7531766105215,0.6314584877736211
0.5478037770003753,0.11551118781815384,0.5470380584519906,0.07026002022853245,0.5479012168483228,0.16782029068230309,0.5789724993712411
0.7746565118095347,0.042923060517131406,0.03486033215150747,0.432027351864293,0.4289038346442278,0.5000829838159061,0.04318736612502805
0.2407219687554078,0.26533521846102615,0.08108340417476778,0.4844781997776743,0.48688014833866355,0.8610490844994972,0.4478358427626575
0.05096426121354136,0.24388831131218536,0.41564336760172127,0.7530372115806073,0.5713596495248657,0.28094792103201033,0.12401990452395534
0.7131605803089619,0.02682223420698432,0.21439136690061683,0.14073070946269028,0.4240339481331862,0.46592957176371774,0.24150797975322236
0.3712196674109805,0.6205459319008976,0.18803194773704918,0.2275671052692093,0.38297457301901505,0.7654416947742054,0.4269206112150273
0.08636754255349971,0.8366057523851501,0.5287395514949678,0.06262616115145159,0.5917318417319114,0.8444744296025063,0.3016098674108986
0.4859349887577272,0.3511223814575181,0.7539952052217622,0.186285297269545,0.23146683883674524,0.03176671720026558,0.9418821608026706
0.7139102833097885,0.5400510768802581,0.8783132976527186,0.09801617094475124,0.9734495562797322,0.3152814626481886,0.06474164549716144
0.790047302483229,0.406161959308538,0.8966417497478651,0.572782667888791,0.6438679260830324,0.25865744489630776,0.016954981199982178
0.37187271854429477,0.6138403820865181,0.014852419725337462,0.9153208956975736,0.4461513044132664,0.6847147324973021,0.38552467080123287
0.8191577865041201,0.6470226644586657,0.359535456175734,0.6243970043870074,0.5740871753337836,0.5909256129958224,0.4126330012189988
0.4478798173880645,0.40520866032500447,0.06421168239657649,0.02994242943062253,0.546124653148219,0.2554624120151655,0.2658900528852795
0.9586142361913912,0.38642955361365755,0.7844947972927108,0.0006056253707626968,0.06798911694876209,0.8667936601533447,0.45867786685147865
0.8116291305835477,0.3665978164410581,0.3386475742299286,0.10978077238469419,0.8240519759660035,0.16300630339162892,0.9688454875681376
0.7379929135330795,0.352023957383004,0.23768302740919206,0.14220933651855905,0.48805302580462756,0.22449026611747208,0.3810486497043731
0.8016582152823156,0.39212903897175794,0.49143252260406833,0.3890355325282951,0.6082262162335722,0.6532707841078118,0.8519626499063806
0.02499766679907428,0.12718513183809727,0.47283922298878606,0.0544886051264854,0.13308726460164716,0.6905212667325941,0.9708269061679637
0.7536771264459903,0.9829480941277485,0.7060314881200932,0.36215589454300495,0.9854228903303738,0.9760544439366337,0.14340360689678722
0.8609707983684455,0.4712371042195701,0.2583967696201531,0.22931233879775004,0.3371849613634114,0.08124066250279177,0.5886525097140008
0.23419607214737126,0.3825107076344512,0.9663760626837866,0.6844477771971077,0.0643213870988244,0.018687010695694062,0.917057315219576
0.9378108349238646,0.643075403027837,0.07933236372498587,0.891401060515935,0.8857477818255743,0.4871796427622098,0.6306664247082542
0.22766501627712443,0.8868430571379297,0.5062225469274805,0.38895608158414663,0.6412035851102893,0.4364412278760374,0.7688544229477774
0.6211758875183824,0.8580496643951392,0.24163705555122506,0.9029790997256573,0.7549124436224787,0.7232804943765215,0.864642007167324
0.34280752783934737,0.8449132363449975,0.33885607197928996,0.010240073684603779,0.4062006531360544,0.9675367303498559,0.8632821025450911
0.5743646098309904,0.2223887447961096,0.11642116288947763,0.5798609313584828,0.17830077288550977,0.947062341981031,0.3896614933378668
0.8787229162204263,0.19429644560673276,0.3552838732611756,0.6653772108343599,0.7535487414574894,0.9010997012889217,0.4132216596473165
0.2040592159135377,0.8213406242069489,0.9152598756995781,0.603489417780684,0.03765371135332579,0.343268738565787,0.3571206286286409
0.9659393754700965,0.8372290684631486,0.345799614892431,0.2619455889738758,0.4432757180510411,0.9475994190883148,0.6875420423797578
0.9604513543523601,0.7311808304162656,0.5344775389532183,0.6484438848376664,0.9197532323322999,0.7574017887255635,0.8390311297564834
0.00834219432034794,0.141203345272373,0.5370723572797684,0.9994002952381509,0.855414979623886,0.9829927013687073,0.13051549948391195
0.2880649973634958,0.19503524890690793,0.11166611538539356,0.635930847499754,0.44907385323063354,0.348580924144138,0.35733396936446327
0.8581683651191719,0.4004634057360001,0.10891574385284886,0.5038730145607032,0.8601656594589595,0.16278349939288006,0.3558944960658368
0.6243875909688436,0.17701317902474956,0.08120641359795078,0.7299499679990067,0.5567239332779125,0.19337851604259632,0.7714309426367798
0.21479678842069966,0.5251931247547069,0.5780571941239244,0.6138979982817339,0.40135593210628406,0.04750902130514245,0.1473819281969937
0.2867912434420441,0.11581087968255038,0.5972087831398145,0.7831919707072806,0.3737265825833834,0.8700114333366299,0.2715363544031815
0.6054853787496882,0.8087750073528815,0.7553097796096534,0.3424872767969156,0.3256339193306294,0.8240337500246951,0.4622137459164591
0.5924593943951075,0.15951196633001358,0.7669612451634132,0.15386872128075546,0.2833847917839399,0.8484201533086163,0.5575433201520519
0.9814442653852219,0.7606329913558181,0.9733267145204764,0.30682934014690416,0.9253333658827693,0.43565006753224844,0.4321332888292709
0.8724575806277011,0.22502392728922138,0.28119413904452506,0.9937336177635794,0.312965306072857,0.8967373367687107,0.4665342305642833
0.9290079061064984,0.23178797418496655,0.685322382835342,0.30705988196187106,0.7942214813105279,0.08280270199337875,0.15884932905953197
0.4057239677919925,0.4504241300808872,0.3691975801962462,0.39507842132688703,0.8136191959570573,0.48509760828902493,0.6514099635292353
0.15375976520075796,0.48559231737508735,0.10749921044149213,0.6451361564958201,0.6151851259857405,0.8068627469020851,0.36500458276181524
0.42416762775270234,0.040596169254290104,0.3438501575562959,0.8658101860311046,0.6336922183338587,0.08015639729542218,0.5597356025263464
0.20714280673664331,0.7151705204609701,0.019639113460599267,0.2621797308460438,0.5609650800802514,0.7145984513461133,0.7571872541606979
0.20180520769926003,0.7878107523356158,0.22942566308836687,0.6873061798583643,0.13639972423465696,0.5182905420342049,0.5757536196987884
0.2675120798841463,0.8070997766751283,0.592146312289909,0.017163837177730124,0.9002665496334233,0.6070786044166825,0.6761892930869888
0.6907514931701568,0.3886340713910948,0.2303318448557029,0.1312841423761545,0.5247586468310352,0.7088745931905258,0.34169209980965254
0.4664369263407367,0.10859634319332379,0.7947478827455583,0.8307864878337458,0.13498438356252096,0.3651413563401121,0.5688068747104885
0.5720027127186407,0.0818977372960592,0.8745116410640278,0.3233622891670376,0.6650496563359918,0.591677050230287,0.6100243612065219
0.7039481475508795,0.9665647102513673,0.2488280791684227,0.05914065884117742,0.23071395094402414,0.2925185336909816,0.44096669094216007
0.453720729161425,0.4863176175447772,0.5705869169745066,0.15980067545070653,0.7478042368752427,0.41190684825989027,0.6474655675098382
0.8081399533476836,0.9321675770752097,0.003795689057600693,0.06875748867303688,0.11224799759038889,0.0434121053965949,0.6868395872121567
0.055748702846301734,0.34795016183030814,0.2268321627257563,0.08082903266817737,0.039389823840400795,0.049481487932197254,0.025401643758870218
0.4909522898152879,0.6068343204407904,0.5074420505292758,0.4119603156858757,0.39475352419370174,0.9314365913790116,0.21844170213106195
0.888670840314194,0.908623081952216,0.614838547258945,0.9236997839290191,0.8700438377405233,0.5538486581614319,0.19381884388555953
0.5333266725939989,0.6178434405456162,0.21569617580852174,0.20096553357433178,0.19435501379344666,0.056185047599210725,0.03465301421187428
0.18349297294513262,0.054354473416537985,0.8683154207376415,0.9978024494080419,0.3147917585698984,0.02415677443241049,0.5172422392562231
0.782492395520618,0.2612364106662713,0.6049809988789563,0.4023283678299481,0.12089454581748649,0.2505003065617489,0.48563558919648747
0.8522424041809938,0.42243875502854755,0.034357983157664196,0.016193918630912463,0.5002271532106943,0.23077916702343648,0.0017598555167369079
0.10668495990737803,0.1224611757298229,0.4101766565404636,0.9436762583117108,0.8155060165757617,0.040799736017872235,0.2843195390033636
0.7280356719860168,0.3905465621955618,0.5738518521983771,0.2853612270402061,0.7382561989772639,0.8672960783688554,0.647171893126823
0.535665615928236,0.018316491328784046,0.13189726925935175,0.3902756844246896,0.7328158836498646,0.1379872809028272,0.5656537397423638
0.12488454372496227,0.6083483943317063,0.4424711230390982,0.24251759210860657,0.13141015342443474,0.5263947036806184,0.33711316151355625
0.4834422100128808,0.4680364478039399,0.5220632359676398,0.051135808215264644,0.4939761200334615,0.9483258894307053,0.6549367233563208
0.1156037547124325,0.6213766763101962,0.04977711320161271,0.7937814046735214,0.12629371662241906,0.752904803650115,0.4944640614489584
0.4001892141717914,0.7621859810191381,0.7405584172156017,0.6516164107740657,0.29309365101587825,0.07653828932048146,0.5857760936438353
0.3194459319352599,0.40249724684859717,0.8183166260146448,0.48729982257627097,0.8769075130004838,0.11863438346832456,0.25303244242725237
0.5506171167560688,0.30345291061589386,0.5924163535369683,0.8686746583107824,0.20098905078953766,0.7742329361636016,0.488596876145252
0.6769527783102544,0.7021453517599408,0.6046138081129777,0.6579423586859221,0.3408583732600515,0.5043835947509426,0.7728214382273415
0.22686996686313438,0.02383771490765002,0.7695678557324187,0.5182331528950714,0.4384004021461681,0.9275565502128836,0.5262891528227357
